Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
second_day_a3d78f9f	"Одногруппник"	Слышали, недавно версию разработчиков атомик харт выпустили. Кто-нибудь уже играл?	game/script.rpy	1900	"Одногруппник" "[what]"
second_day_48754cbf	"Одногруппник"	Да, там совок прямо таки восхваляется.	game/script.rpy	1901	"Одногруппник" "[what]"
second_day_e13b98bb		Докурив, мы попрощались друг с другом и разошлись. Я направился в сторону универа.	game/script.rpy	1903	"[what]"
second_day_372a5482		Может и зря я так отозвался о СССР... 	game/script.rpy	1905	"[what]"
second_day_e83b573a		Говорят, там советское мороженное и квас в бочках были вкусными!	game/script.rpy	1906	"[what]"
second_day_bf15d8b8		У выхода из корпуса я заметил Юлю, смотрящую в мою сторону. Она подбежала ко мне явно заметив моё паршивое настроение.	game/script.rpy	1911	"[what]"
second_day_68c779ca	yuli	Са-а-аш, привет. Как у тебя дела? Выглядишь немного грустным.	game/script.rpy	1918	yuli "[what]"
second_day_5b2eb8b4	sanya	Да все хорошо, целый день убил на сбор документов для санатория.	game/script.rpy	1919	sanya "[what]"
second_day_424b4391	yuli	Ого, ты собираешься в санаторий? Тебе тоже пришло письмо от университета? Я как раз хотела тебе предложить съездить.	game/script.rpy	1920	yuli "[what]"
second_day_4770b5da	yuli	Ура мы поедем в санаторий, мы отлично проведем время вместе.	game/script.rpy	1925	yuli "[what]"
second_day_93301372	yuli	Ты не против пройтись со мной до моего дома?	game/script.rpy	1926	yuli "[what]"
second_day_826a3617		Такое предложение не могло пройти мимо моих ушей.	game/script.rpy	1927	"[what]"
second_day_fd7e6c17	sanya	Да, конечно, пойдём!	game/script.rpy	1928	sanya "[what]"
second_day_2df6b8c4		Мы уже приближались к дому Юли, я был сильно удивлен тем, что мы живём совсем рядом.	game/script.rpy	1941	"[what]"
second_day_4ef04048	sanya	Я и не знал, что мы живём так близко друг к другу.	game/script.rpy	1943	sanya "[what]"
second_day_6ea8fd0d	sanya	Почему я тебя до этого ни разу не видел?	game/script.rpy	1944	sanya "[what]"
second_day_369b2ef3	yuli	Потому что нужно почаще выходить на улицу и побольше общаться с самим собой... Кхм, ну и с людьми, конечно.	game/script.rpy	1945	yuli "[what]"
second_day_d20cfda6	sanya	Да... Наверно, ты права.	game/script.rpy	1946	sanya "[what]"
second_day_c3893689		Может пригласить её куда-нибудь.	game/script.rpy	1947	"[what]"
second_day_11795670	sanya	Не хочешь ко мне зайти, можем посмотреть кино или заняться чем-то ещё заняться?	game/script.rpy	1948	sanya "[what]"
second_day_95df176f		После этих слов у Юли зазвонил телефон.	game/script.rpy	1949	"[what]"
second_day_0d961c3f	yuli	Прости, Саш. Мама уже зовёт домой, сегодня никак получится.	game/script.rpy	1954	yuli "[what]"
second_day_50572a7f		Мы обнялись на прощание...	game/script.rpy	1956	"[what]"
second_day_f504254b_1	sanya	Тогда завтра в 8:00 встретимся у университета!	game/script.rpy	1958	sanya "[what]"
second_day_87bb52be_1	yuli	Конечно, буду ждать с нетерпением!	game/script.rpy	1959	yuli "[what]"
second_day_5a4c4fab		Выйдя из корпуса, я потянулся за пачкой сигарет, но тут же обнаружил, что её там нет.	game/script.rpy	1974	"[what]"
second_day_faff2d41		Осмотрев все карманы рюкзака, сигарет я так и не нашёл. Видимо, где-то посеял. Придется заглянуть в КБ на обратном пути.	game/script.rpy	1975	"[what]"
second_day_ce57bec7		А ведь только утром покупал. Может, спиздил кто?	game/script.rpy	1976	"[what]"
second_day_2b496953		Ладно, в этот раз пойду пешком до дома. Сэкономлю хотя бы на проезде.	game/script.rpy	1977	"[what]"
second_day_2591113d		Пройдя пару кварталов, я заметил вход в парк, который находится недалеко от моего дома. Чем не отличное место, чтобы привести мысли в порядок?	game/script.rpy	1982	"[what]"
